"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135631",1193.3005954673,-0.145307448221389,0.0883337301465812,-1.64498259023213,0.0999734014002257,0.125233748141432
"ENSG00000135632",1278.72048705363,0.997097608569162,0.0754403438267678,13.2170342550238,6.99687708793806e-40,2.39696157915164e-38
"ENSG00000135636",596.229226962361,-0.539089088996635,0.157336275447238,-3.42634962893484,0.000611752381103745,0.0010739477838694
"ENSG00000135637",1235.05399081082,0.249428290377023,0.105293230033358,2.36889200091975,0.0178414624103684,0.0253562677766122
"ENSG00000135638",42.8200956628556,1.0684397293519,0.402229325530771,2.65629495796214,0.00790044789863452,0.0118461457194063
"ENSG00000135643",200.808975655577,0.302503711800942,0.233999398433043,1.29275422854346,0.196096075578033,0.232714713022741
"ENSG00000135655",1476.14647572373,-0.113548090462455,0.099167508971821,-1.14501303541587,0.252203757593483,0.293236837494789
"ENSG00000135677",4760.19844352745,-0.0114190011670342,0.0855406745257189,-0.133492063633434,0.893804240401292,0.908538639730195
"ENSG00000135678",780.69805614082,-2.33427565672352,0.165404744342207,-14.1125072681962,3.18065195369605e-45,1.5959848054773e-43
"ENSG00000135679",2432.37479766203,0.564990129752314,0.144793153003164,3.90205004887191,9.53814291607054e-05,0.000187226185661585
"ENSG00000135686",1735.24516356733,-0.102354506930197,0.0834763024990412,-1.22615046265822,0.220142058934019,0.258763611543325
"ENSG00000135697",129.822743200828,-0.530478191174578,0.171210223011962,-3.09840254771185,0.0019456694828241,0.00318782666266393
"ENSG00000135698",566.558177309442,0.351507403718217,0.0956466829690442,3.67506109785304,0.000237792502103048,0.000441396850995932
"ENSG00000135702",938.394246164605,-2.00807425949826,0.317640242387861,-6.32185092292638,2.58448657924048e-10,9.39593987403396e-10
"ENSG00000135709",585.531149792043,-2.0284140087396,0.144019378465437,-14.0843130303218,4.74248047271128e-45,2.32267950816201e-43
"ENSG00000135720",4339.59574682142,-0.545119446415134,0.0825923479499931,-6.60012047054511,4.10823806481578e-11,1.6138942906882e-10
"ENSG00000135722",367.187867227929,0.751632458615244,0.136886970575747,5.49089847962792,3.99894175412027e-08,1.1617918340094e-07
"ENSG00000135723",997.153103837484,0.371650031266809,0.0932939083012637,3.98364735741031,6.78655569400939e-05,0.00013575601105791
"ENSG00000135736",156.750073987125,-0.359721530806691,0.134151739149773,-2.68145260796866,0.0073303296609129,0.0110413934247894
"ENSG00000135740",121.307267932416,0.519926501124043,0.111743206223042,4.65286900830692,3.27348212656573e-06,7.72470003265467e-06
"ENSG00000135744",864.701295217811,1.89951113857235,0.20147060049706,9.42822989501174,4.17067627368856e-21,3.86627630824679e-20
"ENSG00000135747",69.9512749188156,1.81058540165749,0.12608188521286,14.3603928399448,9.17058515942495e-47,5.05944121544261e-45
"ENSG00000135749",581.532186720025,1.21289506373615,0.117671164105175,10.3074960884389,6.51773117289966e-25,8.05873367545674e-24
"ENSG00000135750",1134.65451181196,-0.160422336693814,0.163089466439983,-0.98364621698514,0.32528949257379,0.370201100603336
"ENSG00000135763",826.2851889047,1.18794060521888,0.0728998042939398,16.2955252997522,1.0618738689827e-59,1.25870527165355e-57
