"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.70644252946912e-16,0.555024303231724,0.608,0.237,1.96963131807987e-11,"13","UTP3"
9.84936749851127e-16,0.484906759812138,0.736,0.297,1.99863365279791e-11,"13","MRPL11"
1.00176473403494e-15,0.650660916586266,0.473,0.172,2.03278099830371e-11,"13","CSRP1"
1.04014908305509e-15,0.29121609785618,1,0.984,2.11067051933538e-11,"13","RPL8"
1.0640332042203e-15,0.545880520490657,0.547,0.208,2.15913617800383e-11,"13","HRH2"
1.0857391013281e-15,0.781551539671208,0.311,0.094,2.20318178441498e-11,"13","GTPBP8"
1.09381916773486e-15,0.562828932942977,0.905,0.444,2.21957785516758e-11,"13","SUPT4H1"
1.1334199615796e-15,0.583069616587127,0.615,0.243,2.29993578603733e-11,"13","ARL2"
1.14284626030135e-15,0.596366779773392,0.554,0.213,2.3190636314035e-11,"13","AP1B1"
1.19619779530565e-15,0.618675409065847,0.446,0.158,2.42732456623423e-11,"13","FGD4"
1.2331089706023e-15,1.19197400966356,0.689,0.318,2.50222472314619e-11,"13","CPNE3"
1.24053017486308e-15,0.49819130422289,0.98,0.582,2.51728383083216e-11,"13","ATP6V0B"
1.24388446505566e-15,0.617263822114648,0.872,0.412,2.52409035649094e-11,"13","EIF2A"
1.26396763544348e-15,0.416084497644256,0.541,0.196,2.56484312584191e-11,"13","GMPS"
1.26440224626958e-15,0.618351906640913,0.973,0.699,2.56572503813022e-11,"13","LDHA"
1.28786603334214e-15,0.560370870360515,0.473,0.17,2.61333775485786e-11,"13","HSPH1"
1.31544010160994e-15,0.559869193145409,0.703,0.29,2.66929105418689e-11,"13","COPB2"
1.3340981640316e-15,0.604207556668023,0.811,0.362,2.70715199445291e-11,"13","ACADVL"
1.36731532437268e-15,0.866588521990391,0.277,0.08,2.77455625621704e-11,"13","TLR6"
1.37569129906481e-15,0.610262838605142,0.574,0.225,2.79155278406231e-11,"13","YWHAG"
1.38398200523158e-15,0.462720862976855,0.419,0.14,2.80837628501592e-11,"13","ERG28"
1.39328049100897e-15,0.567174285072321,0.541,0.202,2.82724477235539e-11,"13","ZNF330"
1.42974549336674e-15,0.420827140034425,0.669,0.262,2.90123955513978e-11,"13","ITGAE"
1.43037305916213e-15,0.554204436216744,0.574,0.222,2.9025130116518e-11,"13","TP53"
1.45320727317323e-15,0.905174836595882,0.291,0.086,2.94884819872311e-11,"13","SLC39A11"
1.46047994466146e-15,0.959042508125505,0.27,0.077,2.96360590370703e-11,"13","RHOU"
1.48080585481132e-15,0.629158509720119,0.736,0.316,3.00485124058313e-11,"13","PARL"
1.6076560590411e-15,0.643869992575639,0.412,0.141,3.26225567500621e-11,"13","IDH1"
1.61583559133214e-15,0.720753080787389,0.885,0.454,3.27885358193118e-11,"13","LCP2"
1.67800561643933e-15,0.547680399088503,0.622,0.244,3.40500899687869e-11,"13","ATP6V1D"
