gene_id,symbol,entrez,log2FoldChange,padj,baseMean,lfcSE,pvalue
ENSG00000131503,ANKHD1,54882,-0.05299802416537603,0.8819341369328259,21.345129105551504,0.2068144199405708,0.6754517585732225
ENSG00000133265,HSPBP1,23640,0.04720703034095211,0.8819341369328259,377.1196253562281,0.12980444194122198,0.6757583856704954
ENSG00000168385,SEPTIN2,4735,-0.02976693555534133,0.8819341369328259,13198.224725977268,0.07435533555236631,0.6754103389910644
ENSG00000228340,MIR646HG,284757,-0.02762664371630579,0.8819341369328259,5.66466946979568,0.25269759946211084,0.675335475043337
ENSG00000241043,NA,NA,-0.04112443900788498,0.8819341369328259,17.754274303162266,0.24030938194825588,0.6757514318764983
ENSG00000242221,PSG2,5670,-0.02206480516601814,0.8819341369328259,46.18266197425809,0.2555243591247973,0.6755301172898598
ENSG00000272008,LOC124901355,124901355,-0.05441157345619377,0.8819341369328259,34.08450072222892,0.1990353398173368,0.6756802351173976
ENSG00000006125,AP2B1,163,0.03819198682725736,0.8819757803018701,6741.629461124606,0.09904519573207178,0.675906080067356
ENSG00000006327,TNFRSF12A,51330,-0.05384811821874563,0.8819757803018701,558.9142798202342,0.20189590277658964,0.6760036441392161
ENSG00000122378,PRXL2A,84293,0.05176211276225257,0.8819757803018701,72.6684725419466,0.2178119915347991,0.6760297658952428
ENSG00000143858,SYT2,127833,-0.03669573004516387,0.8819757803018701,5.594629623033821,0.24576815683909628,0.6759576872249644
ENSG00000234643,NA,NA,-0.0520605608857826,0.8819757803018701,17.04738960301157,0.21560465167020007,0.6758895862852077
ENSG00000160563,MED27,9442,0.04400171537812274,0.8821597978242635,198.34874481886544,0.11802403959195476,0.6762187187666198
ENSG00000066230,SLC9A3,6550,-0.04877863475987408,0.8822662921771934,40.35029177602394,0.22526951006878973,0.6765881963931489
ENSG00000102796,DHRS12,79758,-0.05426022692452675,0.8822662921771934,109.2564929995272,0.1798367910586718,0.6769710946762826
ENSG00000123106,CCDC91,55297,0.03431080855579337,0.8822662921771934,415.2148356612676,0.08791358021520045,0.676486051664908
ENSG00000133433,GSTT2B,653689,0.03432815315946402,0.8822662921771934,206.1252386003371,0.2485392761455305,0.6767431120990208
ENSG00000146463,ZMYM4,9202,-0.03990935750075755,0.8822662921771934,1510.0959715615793,0.12888518429945983,0.6765577434356059
ENSG00000151883,PARP8,79668,-0.05371995178040079,0.8822662921771934,333.67015030743937,0.20289141042320585,0.6767221922931592
ENSG00000153246,PLA2R1,22925,0.05479862080536984,0.8822662921771934,1193.1092116438588,0.17508466304248152,0.6764763236736611
ENSG00000157399,ARSL,415,-0.04425782040120686,0.8822662921771934,66.4944293708479,0.2352657829863812,0.6769266381140633
ENSG00000171345,KRT19,3880,0.03645091851947615,0.8822662921771934,23.820824605827724,0.2464877350695204,0.6767065759074111
ENSG00000174606,ANGEL2,90806,0.03754831735204816,0.8822662921771934,511.1105054312964,0.09689206010569422,0.6768280147839987
ENSG00000213995,NAXD,55739,0.03888558133162296,0.8822662921771934,595.3360512711184,0.1010130338494548,0.6766916237438624
ENSG00000233585,ACAA2P1,100420869,-0.05430423755186524,0.8822662921771934,38.59492585032373,0.19801975136891137,0.6767647434022326
ENSG00000260128,NA,NA,0.0336439753048134,0.8822662921771934,28.580392715204137,0.24880019860241157,0.6769085321469013
ENSG00000264433,NA,NA,0.04659572089380783,0.8822662921771934,29.94621486870576,0.2317514606571063,0.6768734336908272
ENSG00000196972,SMIM10L2B,644596,-0.05179191401944227,0.8823529998648605,23.62302509984096,0.2148717096221318,0.6770855411941539
ENSG00000122257,RBBP6,5930,0.04340856991493853,0.8824506377048282,1225.6957732502683,0.11655408293933006,0.6774143893211282
ENSG00000131061,ZNF341,84905,0.05246768210710401,0.8824506377048282,78.64270445528092,0.15724912170593902,0.6772364899617416
ENSG00000165948,IFI27L1,122509,0.04854301758893103,0.8824506377048282,173.63213475686408,0.1368247628780945,0.6773693512660669
ENSG00000174442,ZWILCH,55055,0.05490939434844607,0.8824506377048282,222.64532339789324,0.16816781798930183,0.6774479861652543
ENSG00000174527,MYO1H,283446,0.04030798135714576,0.8824506377048282,10.012141026485097,0.24221115353679343,0.6772724856329793
ENSG00000225969,NA,NA,-0.02744874517736409,0.8824506377048282,7.445959514285709,0.25266903312131,0.6774344287884966
ENSG00000271155,NA,NA,0.03521620126511782,0.882706066957196,4.599014460038611,0.24725543375461348,0.6776920105696898
ENSG00000111361,EIF2B1,1967,0.0312674074391366,0.8830825017433716,790.3060567850797,0.07889060702490974,0.6780289705212886
ENSG00000181929,PRKAG1,5571,0.03014362121914709,0.8831836027320292,1298.6941523535684,0.07585863398527977,0.6781545556682538
ENSG00000164162,ANAPC10,10393,0.04962414360752536,0.8832815814712277,93.71358615722627,0.14260392755445192,0.6782777541995455
ENSG00000224533,TMLHE-AS1,100507404,-0.04819820473530624,0.8835285052659245,19.92996486300872,0.2260311143507752,0.6785597794087743
ENSG00000254374,NA,NA,-0.05365672241646787,0.8835285052659245,104.0599633454892,0.17305128756411614,0.6785633260915542
ENSG00000082397,EPB41L3,23136,-0.02932936481370933,0.8836764749327224,529.5302958457277,0.25112413428676994,0.6787688303799917
ENSG00000167981,ZNF597,146434,-0.05290024411731624,0.8836764749327224,30.22169065917707,0.20799773638968552,0.6787729425969784
ENSG00000229605,RPL21P93,653665,0.04562935570732498,0.8836884060261433,833.1730237129976,0.12502592597973802,0.6788300945775629
ENSG00000114268,PFKFB4,5210,-0.05033077154127413,0.8836897978833076,121.99118371655594,0.2195478123336092,0.6790572953689378
ENSG00000139620,KANSL2,54934,-0.03868723921558557,0.8836897978833076,339.9573437318963,0.10197427847668192,0.6790024007847
ENSG00000155959,VBP1,7411,0.04236938895570753,0.8836897978833076,533.9787495549954,0.11356719090719358,0.6789664432064777
ENSG00000182774,RPS17,6218,0.0548123496676668,0.8836897978833076,4013.9020743930055,0.1857550565089431,0.6790711012678081
ENSG00000225578,NCBP2-AS1,100874001,0.0384866491334789,0.8836897978833076,6.578930230679539,0.24356451184282815,0.6789393885116666
ENSG00000130764,LRRC47,57470,0.0329907645643198,0.8837231441832871,613.3046728517356,0.08503701329847561,0.6791447155298332
ENSG00000114923,SLC4A3,6508,-0.05160834482918088,0.8838261919344248,185.51653303205188,0.2135957256143755,0.6793198979440591
ENSG00000198077,CYP2A7,1549,0.02539223226294909,0.8838261919344248,4.215745770395331,0.25408953197658635,0.6792783560306932
ENSG00000010932,FMO1,2326,0.02167873189286846,0.8841100939460736,32.399797110822185,0.25591090656530285,0.6799621594862728
ENSG00000079459,FDFT1,2222,0.04058204394329234,0.8841100939460736,952.538849078026,0.10783031381076656,0.679627933710954
ENSG00000103495,MAZ,4150,-0.04873397297748748,0.8841100939460736,164.4485195584556,0.14061210753037165,0.6798177569421218
ENSG00000125846,ZNF133,7692,-0.04200433494152349,0.8841100939460736,247.023890666432,0.11334080168928672,0.6798280605755795
ENSG00000143437,ARNT,405,0.029260842311358,0.8841100939460736,1966.0958346288617,0.07369751630311322,0.6800127175084951
ENSG00000196436,NPIPB15,440348,0.03229435662586569,0.8841100939460736,30.478947979862784,0.24962515073379957,0.6800415473606483
ENSG00000213315,RPS18P2,326320,-0.03280186420305438,0.8841100939460736,9.989429911201627,0.24870738120998637,0.6797338306628085
ENSG00000225614,ZNF469,84627,0.05394323907354433,0.8841100939460736,765.2339785281112,0.1996540355839131,0.6799353491372262
ENSG00000237296,SMG1P1,641298,0.04361307469897313,0.8841100939460736,245.7995348649099,0.11838681451122322,0.6801102984798076
ENSG00000248489,LOC100289230,100289230,-0.04093197915990813,0.8841100939460736,7.498554200149931,0.23988996793448353,0.6801142324648428
ENSG00000263050,NA,NA,0.04789253266470485,0.8841100939460736,11.555084657821675,0.22787595514611228,0.6796754939538964
ENSG00000267254,ZNF790-AS1,284408,-0.05145005014422852,0.8841100939460736,26.175806151306624,0.2146437149292183,0.6800737443691267
ENSG00000005889,ZFX,7543,0.05323534700100506,0.8841952362827361,786.8282048116627,0.166244236584506,0.6802757593078363
ENSG00000164398,ACSL6,23305,0.03935264100383114,0.8841952362827361,8.659364981537678,0.2422755243966207,0.6802718513024946
ENSG00000205041,NA,NA,0.05185139848991855,0.8844236873609457,18.644306859872124,0.21439276042755048,0.6805475780561825
ENSG00000260916,CCPG1,9236,0.05266115902587161,0.8844236873609457,533.7452076018546,0.16216081015914313,0.6805057866184541
ENSG00000168394,TAP1,6890,-0.04097446218315711,0.8847862893856318,544.7095625023346,0.11041991775547662,0.6808746406127498
ENSG00000124222,STX16,8675,-0.03536113575259728,0.8850623798865779,1131.9642385022937,0.09497210307099758,0.6811596815653922
ENSG00000140538,NTRK3,4916,-0.0280302681014335,0.8850623798865779,4.4694245274479,0.25231269802555273,0.681183226181508
ENSG00000102977,ACD,65057,-0.04566691644423526,0.8851914811996545,219.58737696334015,0.1283487031703813,0.6813306573187023
ENSG00000205078,SYCE1L,100130958,0.03449065062489608,0.8853015213826105,6.313218970249928,0.24732161823215895,0.6815545313376994
ENSG00000206706,NA,NA,0.04324287721401066,0.8853015213826105,10.58474873659053,0.23656253125761115,0.6814988946174823
ENSG00000238278,NA,NA,-0.04022934819667993,0.8853015213826105,19.879203448420895,0.24060192789833065,0.6815595801597214
ENSG00000099725,NA,NA,-0.02052640986797551,0.8856303111442259,223.57796148032816,0.2556340574162021,0.6823828191456123
ENSG00000100058,NA,NA,-0.05100620796761931,0.8856303111442259,190.4679157389733,0.21406191527301244,0.6821337756395153
ENSG00000101680,LAMA1,284217,-0.05312545147225497,0.8856303111442259,142.98533957289646,0.196821809777233,0.682710816093133
ENSG00000103044,HAS3,3038,0.04667010288325847,0.8856303111442259,15.407227979155522,0.23028817630175297,0.6822599523806838
ENSG00000103264,FBXO31,79791,0.04385130725438854,0.8856303111442259,1033.2124483900018,0.12097027062847732,0.6829060495431489
ENSG00000105700,KXD1,79036,0.04106575285169161,0.8856303111442259,759.6771573807093,0.11043995618001688,0.6823025974831252
ENSG00000106327,TFR2,7036,0.03695337245028285,0.8856303111442259,5.198730012200143,0.24506704371014176,0.682786656701158
ENSG00000107897,ACBD5,91452,-0.03759097334116344,0.8856303111442259,702.5295590585704,0.09945511948148442,0.6819336078367653
ENSG00000112651,MRPL2,51069,-0.04176111521886971,0.8856303111442259,213.4297552047266,0.11417955129737815,0.6825872918536906
ENSG00000143590,EFNA3,1944,-0.04441369446514971,0.8856303111442259,9.667540171714933,0.2336543088205514,0.6825781729753835
ENSG00000144647,POMGNT2,84892,0.05391979916445127,0.8856303111442259,603.2448418909594,0.18307472421918736,0.6829217975290434
ENSG00000145741,BTF3,689,0.03495583876306911,0.8856303111442259,5398.0722687947,0.09049085586394684,0.6822043459860829
ENSG00000167994,RAB3IL1,5866,0.04721509791089407,0.8856303111442259,937.808877125274,0.1340618715206492,0.6826637668309188
ENSG00000170909,OSCAR,126014,0.04882440118696191,0.8856303111442259,33.7502453530064,0.2255092403813203,0.6828175502452107
ENSG00000179627,ZBTB42,100128927,-0.05295985168262998,0.8856303111442259,63.080525615135755,0.1728594633913859,0.6820907920494754
ENSG00000181195,PENK,5179,0.05368191817077356,0.8856303111442259,165.819271508354,0.19843755753184983,0.6824535465729409
ENSG00000182512,GLRX5,51218,0.04113399326700599,0.8856303111442259,392.2476299222151,0.11091856627854144,0.68285183781578
ENSG00000184860,SDR42E1,93517,-0.02804746310388579,0.8856303111442259,6.466582768074056,0.2519887289511606,0.6824409213418248
ENSG00000225080,NA,NA,-0.04875027308692225,0.8856303111442259,20.082987003476298,0.22346485612883865,0.6827813325932304
ENSG00000225806,NA,NA,-0.03007784992316528,0.8856303111442259,5.7351158407787715,0.25065848291895354,0.6821976635476893
ENSG00000226803,NA,NA,-0.04899381169235009,0.8856303111442259,17.82228163928596,0.222254809020756,0.6829669317707929
ENSG00000251136,PARAIL,101929709,0.05325318057819227,0.8856303111442259,45.56472735429794,0.17477475280041438,0.6825942875431725
ENSG00000267025,NA,NA,-0.04558279092776573,0.8856303111442259,12.85775026375538,0.23065605369200323,0.6823322496621
ENSG00000267600,NA,NA,-0.0295258602993735,0.8856303111442259,7.08472270888403,0.2508388500255764,0.6822653930763529
ENSG00000063978,RNF4,6047,0.02910830306224513,0.8857480226118223,1142.5261537646938,0.07440372442729301,0.6831058059806191
ENSG00000156697,UTP14A,10813,0.04736382641642522,0.8859345855231403,365.7881408550196,0.13533097734561012,0.6833204061488712
ENSG00000174332,GLIS1,148979,0.04204305945976804,0.8859345855231403,118.1374533307254,0.23838840449633056,0.683345905662269
ENSG00000232567,NA,NA,0.03353258286378697,0.8859762370996428,5.467813040749306,0.2479745973688799,0.6834261443388773
ENSG00000138750,NUP54,53371,0.0333652339931162,0.8859794613226525,624.0415674445958,0.08660676896069612,0.6834797778804601
ENSG00000140691,ARMC5,79798,-0.04804885432978949,0.8859794613226525,171.89334613232728,0.1403557872341739,0.6835248551187034
ENSG00000234801,NA,NA,0.04765310047108446,0.8860455218170237,15.084096031977657,0.22709467280219373,0.683623935594693
ENSG00000228439,NA,NA,-0.05344551352142605,0.8862080393827676,36.538664003925504,0.1882944656275096,0.683797449448262
ENSG00000149634,SPATA25,128497,-0.05177760071984002,0.8864129455487979,24.89128948419622,0.20817472770863,0.6840054161917688
ENSG00000169221,TBC1D10B,26000,-0.03638941852877946,0.8864129455487979,944.2973982338398,0.0966286509217318,0.684051825641812
ENSG00000073417,PDE8A,5151,0.03720987221344693,0.8865987514858411,667.029392671749,0.09865111771924084,0.6842433590071558
ENSG00000141560,FN3KRP,79672,-0.03735000880589574,0.8870206584927051,474.2857953803806,0.1009147655706933,0.6846171392428355
ENSG00000239779,WBP1,23559,0.05265411421500163,0.8872730278552234,152.30105974459872,0.17046505625631125,0.684860104150646
ENSG00000153487,ING1,3621,0.04302081766640094,0.8873001259692523,181.5971795285781,0.1190717595474854,0.6849292039453121
ENSG00000225760,NA,NA,0.04880798845007261,0.8874030016463179,17.21017579997936,0.22228691163824832,0.6850568053979939
ENSG00000118193,KIF14,9928,-0.04657750769532577,0.8875663054849986,18.26871465722715,0.2270851359478275,0.6852310705989805
ENSG00000171310,CHST11,50515,0.04996200242855149,0.8876031842644089,118.21533929724382,0.21864556104961552,0.68535594227834
ENSG00000182993,C12orf60,144608,-0.04743525210772072,0.8876031842644089,23.760384179887495,0.2243664738176239,0.6853311939637307
ENSG00000100836,PABPN1,8106,-0.04513446857460726,0.8876838512670476,878.9958180070889,0.12873471728655758,0.6854716578413105
ENSG00000171863,RPS7,6201,0.03148844620579291,0.8876838512670476,7510.596951738751,0.11517168986254452,0.6855623050663576
ENSG00000207721,MIR186,406962,0.05093397430084782,0.8876838512670476,19.705620060862376,0.21340543273495652,0.6855628418528348
ENSG00000144591,GMPPA,29926,-0.04974274269311005,0.8879665108521168,682.431921420688,0.15203968916836166,0.68592580053605
ENSG00000272375,NA,NA,-0.03171163587536266,0.8879665108521168,4.1000904413948485,0.2489564051836855,0.6858845806654467
ENSG00000273226,NA,NA,0.04464699673336347,0.8879665108521168,10.121978713771972,0.23224418240247097,0.6858458977922435
ENSG00000078902,TOLLIP,54472,0.03869810442963142,0.8882565919491257,1017.7728271329792,0.10853430580910246,0.6868137259603719
ENSG00000100505,TRIM9,114088,-0.03716336237147974,0.8882565919491257,56.70256089527018,0.24320016413872908,0.6863774044453476
ENSG00000115207,GTF3C2,2976,0.03395014758865047,0.8882565919491257,561.4036033469143,0.08940259224513888,0.6866520475342321
ENSG00000120071,KANSL1,284058,-0.04106694710543284,0.8882565919491257,1002.1167259669156,0.1135946472534678,0.6867562983958322
ENSG00000130985,UBA1,7317,0.03280789843864611,0.8882565919491257,6195.400954039713,0.0858367341121559,0.6866130424198633
ENSG00000149313,AASDHPPT,60496,0.0349979983822075,0.8882565919491257,506.47805660563296,0.0927395262383474,0.6867650708363774
ENSG00000171853,TRAPPC12,51112,-0.03315168797301184,0.8882565919491257,694.5512325492386,0.08745548678254428,0.6864561858130656
ENSG00000181744,DIPK2A,205428,0.04688437608269763,0.8882565919491257,743.354909845072,0.1371021339271991,0.6866009928647065
ENSG00000183808,RBM12B,389677,0.0463924123272839,0.8882565919491257,306.2044907589636,0.1335794660387262,0.6867775808197524
ENSG00000188747,NOXA1,10811,-0.05152348690722953,0.8882565919491257,24.73150925463423,0.20726306733824948,0.6864520390032391
ENSG00000197816,CCDC180,100499483,-0.04877923001857656,0.8882565919491257,21.93884642156285,0.21981046449329864,0.6866760212135411
ENSG00000250182,NA,NA,-0.04826691602363554,0.8882565919491257,7630.610551688242,0.17936311833611268,0.6867782804199121
ENSG00000254433,NA,NA,-0.03546083955941638,0.8882565919491257,6.011631331632282,0.2455795578287249,0.686403219387069
ENSG00000257270,NA,NA,-0.04688120746137058,0.8882565919491257,14.86407152494256,0.22648210163898888,0.6868251758220798
ENSG00000268049,NA,NA,0.04979243191692811,0.8882595138354046,22.67497775950548,0.2176129629434249,0.6868756707584123
ENSG00000176018,LYSMD3,116068,0.03879845961153778,0.8882911393380352,519.6983876472209,0.1049510996269228,0.6869483635793081
ENSG00000110171,TRIM3,10612,0.05091210365671419,0.8883784453506096,384.3745229431245,0.1570175413141198,0.6870641226545415
ENSG00000253309,SERPINE3,647174,0.05161511015560711,0.8884254447445877,22.824075671018157,0.2075052342441414,0.6871487162366094
ENSG00000177640,CASC2,255082,-0.05157677211116341,0.8885723527852982,45.444476555375616,0.2041822952532752,0.6873105942478299
ENSG00000144848,ATG3,64422,-0.03794997980738015,0.8886093514879582,646.6384979149346,0.10144465169728568,0.6875762342636662
ENSG00000202533,NA,NA,0.02366624625271108,0.8886093514879582,3.873745501069624,0.25437467202513087,0.6875158020120489
ENSG00000225746,NA,NA,0.05160658206292516,0.8886093514879582,28.159991511490663,0.207662327664304,0.6877252499270367
ENSG00000227540,DNAJC9-AS1,414245,0.04140111703655463,0.8886093514879582,9.5319945883322,0.23787757795736916,0.6876872235701963
ENSG00000233133,NA,NA,0.04168503743242079,0.8886093514879582,8.50528518691958,0.23714794546573495,0.6876603208297298
ENSG00000240622,NA,NA,0.02883374751672051,0.8886093514879582,5.227199312719689,0.25121167730918215,0.6875779174793442
ENSG00000271933,NA,NA,-0.03904716990089242,0.8886093514879582,7.262686599012909,0.24061297521847408,0.6876035994101752
ENSG00000272760,NA,NA,-0.05086456445442523,0.8886093514879582,41.183516559504646,0.20669987504548384,0.687423111829621
ENSG00000242588,NA,NA,-0.05215361804464968,0.8886208363173694,204.42175311981015,0.17582533801295555,0.6877823937024962
ENSG00000152240,HAUS1,115106,-0.04693493141002363,0.8887179088684838,270.23338213697116,0.13872572872872105,0.6880023083806194
ENSG00000176472,ZNF575,284346,-0.05110444640593641,0.8887179088684838,54.94443467853668,0.2073808548970587,0.687951155107388
ENSG00000261051,NA,NA,0.03927969005867321,0.8887179088684838,10.189174202301626,0.24145429698890172,0.6879900447455958
ENSG00000106554,CHCHD3,54927,-0.03872145457676283,0.8888091915332227,1162.899498834718,0.10609594075565831,0.6881441697416311
ENSG00000155636,RBM45,129831,-0.05045139692565658,0.8888091915332227,207.5152850975944,0.15920264327584463,0.6882190266653851
ENSG00000175898,NA,NA,0.04395546759475936,0.8888091915332227,917.8699372562488,0.12434689861353976,0.6883039758735429
ENSG00000196757,ZNF700,90592,-0.04805785966314436,0.8888091915332227,111.2624315089971,0.14453181501326456,0.6882926431660107
ENSG00000234614,NA,NA,-0.03733439031743731,0.8888091915332227,20.00809718145444,0.24263475395454867,0.6883143024955356
ENSG00000167562,ZNF701,55762,-0.04811550317216753,0.8889815796366236,113.31834446331182,0.14459131596212124,0.6884960786737728
ENSG00000138593,SECISBP2L,9728,0.04447891876980785,0.888987392413855,2008.213764510749,0.12348117955538296,0.6885488557153849
ENSG00000172590,MRPL52,122704,-0.04445568069857628,0.8890125443215704,350.03306813561653,0.12771463813710332,0.6886648897500517
ENSG00000176435,CLEC14A,161198,-0.01621972128661914,0.8890125443215704,35.17761857786416,0.2573689048583975,0.6886620818342234
ENSG00000110925,CSRNP2,81566,0.04171759461581256,0.8891321620451215,547.4178734972045,0.11591060877309924,0.688815294132584
ENSG00000112852,PCDHB2,56133,-0.05234218556658909,0.8891321620451215,140.24350672237892,0.19182243630913268,0.6888541165298804
ENSG00000223773,NA,NA,-0.05123944624531425,0.8891476193568703,76.21220766932638,0.1672585471621799,0.688962659820971
ENSG00000264290,NA,NA,0.03696453010503128,0.8891476193568703,5.954678102581846,0.2437742580235618,0.6889409866538367
ENSG00000108239,TBC1D12,23232,0.05171065764622026,0.8894768536764601,711.4822521481434,0.16636389337769453,0.689266071244262
ENSG00000163156,SCNM1,79005,0.04121804845361043,0.8895633449761027,268.9941078165025,0.11414871057028464,0.689381400822914
ENSG00000147677,EIF3H,8667,-0.03578190244388814,0.8895994671645622,3326.111947211253,0.09613823677979406,0.6894690876006728
ENSG00000250794,NA,NA,-0.03979393684547612,0.8895994671645622,9.397009893055662,0.23938340826839744,0.6895060111235295
ENSG00000090534,THPO,7066,-0.03846680494880307,0.8897363757284181,19.106947459040377,0.2407903210694906,0.6897491083157863
ENSG00000146833,TRIM4,89122,0.04252007000623401,0.8897363757284181,876.5014778671821,0.11714927249076132,0.689730461231992
ENSG00000272447,LOC642361,642361,0.05126076962191748,0.8897363757284181,68.49115791544702,0.16593629346364375,0.6897570730327938
ENSG00000153029,MR1,3140,-0.05196514211455038,0.8897406290743207,1499.8005495857628,0.1859774611950163,0.6898802977714321
ENSG00000188958,UTS2B,257313,-0.04878178757605858,0.8897406290743207,31.08776909438687,0.21857913828760928,0.6899053186289561
ENSG00000224722,SRRM1P1,401475,0.05003112782910957,0.8897406290743207,25.3072068117612,0.21481955101383,0.6898848860587252
ENSG00000179163,FUCA1,2517,-0.05174805101422004,0.8897531639928468,92.23492989031791,0.17635274323399758,0.68996335497246
ENSG00000254810,NA,NA,-0.04842841712819421,0.8902685296672348,21.116010762519707,0.2189476353083079,0.6904113425021874
ENSG00000092421,SEMA6A,57556,-0.04691366426074231,0.8902934176103366,39.36446395147069,0.2244555225715031,0.6905556294186004
ENSG00000132639,SNAP25,6616,-0.02915203491026245,0.8902934176103366,163.89054128705408,0.25033526492707864,0.6905756816261769
ENSG00000183527,PSMG1,8624,-0.04242254060690703,0.8902934176103366,295.5580377662549,0.12069101847540677,0.6905431364604322
ENSG00000198874,TYW1,55253,0.04063915521436965,0.8903470165103126,376.08349313371383,0.11309111965351291,0.6907108741212444
ENSG00000214784,RPS3AP21,402287,-0.04708959618723495,0.8903470165103126,541.2076723404905,0.14161107123821567,0.6908006020059363
ENSG00000235138,LOC100130548,100130548,0.03315520264487127,0.8903470165103126,4.365400936970521,0.24761400588957333,0.6907174390496699
ENSG00000243970,NA,NA,-0.04291897730627927,0.8903470165103126,17.574936777600644,0.23313326641455265,0.6908106528318949
ENSG00000233778,NA,NA,-0.03063517641701432,0.8905217466761461,7.956884644151702,0.24918914419199809,0.6909945825824302
ENSG00000118017,A4GNT,51146,-0.02364986284000914,0.8906732892860728,6.459742778444849,0.2540118425758246,0.6911605378168874
ENSG00000271040,NA,NA,-0.04145099497815736,0.8908006695275226,8.152877655693555,0.23641591538646592,0.6913077582523934
ENSG00000225071,NA,NA,-0.04421541380052007,0.8908860211737855,390.83839121011215,0.22990242914073863,0.6914223738591225
ENSG00000197951,ZNF71,58491,0.04331967270920314,0.8910836840543652,212.05248760186817,0.12368790809007008,0.6916361167128978
ENSG00000237298,TTN-AS1,100506866,-0.05088704821332349,0.8910836840543652,31.952067202222608,0.20386858135028907,0.6916725593197446
ENSG00000008382,MPND,84954,0.05073732539358494,0.891104056042212,82.46021549979476,0.1628967818119861,0.6918422842494891
ENSG00000114378,HYAL1,3373,0.04582504990926166,0.891104056042212,19.726772077553733,0.22839746083609488,0.6919052332838629
ENSG00000162946,DISC1,27185,-0.05180144607948012,0.891104056042212,78.09181966880386,0.18846293585642784,0.6919303229621281
ENSG00000233223,MPDU1-AS1,100996842,-0.05018443628873381,0.891104056042212,59.05599639866447,0.2090625852616446,0.6919052903504621
ENSG00000270223,NA,NA,0.04552241439733154,0.891104056042212,19.637473212197047,0.2280828519115408,0.6918560418530078
ENSG00000132912,DCTN4,51164,-0.03018774440840391,0.8911456888324986,1465.9210155962555,0.08038756146100429,0.692084758851401
ENSG00000144867,SRPRB,58477,0.04112723702429958,0.8911456888324986,613.7602593474281,0.11559380513750922,0.6921562197866536
ENSG00000163584,RPL22L1,200916,0.05225390957467865,0.8911456888324986,310.76611596841906,0.18257733680382313,0.6920268661589912
ENSG00000229376,NA,NA,-0.04854488597539926,0.8911456888324986,19.57955573700533,0.2180143545687084,0.6921240594434728
ENSG00000215513,NA,NA,-0.04704671371539908,0.8911962073008882,473.3619450826789,0.14283331059272453,0.6922438527956505
ENSG00000267040,ATP8B1-AS1,100505549,0.04538425963800162,0.8912432523985708,12.885635672539642,0.22863641164972603,0.6923287931339427
ENSG00000068354,TBC1D25,4943,-0.03901523048678812,0.8912839044762808,275.6378447028036,0.10897471626298942,0.6924087720574355
ENSG00000140905,GCSH,2653,-0.046429293381150497,0.8913870619811888,143.22965470426587,0.13967027735571533,0.6925373171743072
ENSG00000104983,CCDC61,729440,0.04722202325943469,0.8914069866566156,103.1188571581275,0.1419198570966233,0.6927208706628711
ENSG00000108771,DHX58,79132,0.04493264121076937,0.8914069866566156,286.7968287091154,0.13135390357758772,0.6927104524971418
ENSG00000197978,GOLGA6L9,440295,-0.04941458207593988,0.8914069866566156,197.73476886359128,0.1572286336822851,0.6927080646702848
ENSG00000241170,RPL31P46,100271479,0.04432425415802204,0.8914069866566156,14.269133173118062,0.2311122679399452,0.6927464233528551
ENSG00000252419,NA,NA,-0.04165206128467931,0.8916515231762776,8.633344368867936,0.23558607834665785,0.6929848818734121
ENSG00000250938,NA,NA,0.03392897725390094,0.8918806650870356,4.303738382404368,0.24649045420308024,0.6932114015417181
ENSG00000213080,NA,NA,0.05134919643547669,0.8919263941821688,114.628106756602,0.17147675706977292,0.6932953791107013
ENSG00000107175,CREB3,10488,-0.03075165147221069,0.8919742320548807,923.8180599499452,0.082471181357569,0.693381000915863
ENSG00000234742,RPL17P18,100129657,-0.05029546639014458,0.8921337324447899,22.564249595743892,0.2067264658175468,0.6935534354428244
ENSG00000130429,ARPC1B,10095,0.04741789131670507,0.8923828729487561,879.8669041995958,0.1436692951900634,0.6940756651195402
ENSG00000141255,SPATA22,84690,0.01572736295761986,0.8923828729487561,4.414380718383389,0.2576370104285216,0.6946026552523266
ENSG00000148300,REXO4,57109,-0.04061482461640652,0.8923828729487561,542.7544329674114,0.11593055917271648,0.6945557638992272
ENSG00000157833,GAREM2,150946,0.04986748564571964,0.8923828729487561,186.5333993866035,0.15946464638842492,0.694465975349739
ENSG00000160396,HIPK4,147746,-0.03506755877904662,0.8923828729487561,7.481427571494068,0.24486491036779975,0.6945633372269152
ENSG00000166153,DEPDC4,120863,-0.04033878094319029,0.8923828729487561,11.372961314390826,0.2369704952331664,0.6943162760200201
ENSG00000167077,MEI1,150365,-0.03094639988103871,0.8923828729487561,6.903026771957319,0.2486718041957766,0.6938118611145803
ENSG00000168038,ULK4,54986,0.04857382415275172,0.8923828729487561,92.1274171319358,0.21801121384889288,0.6941369799379625
ENSG00000170653,ATF7,11016,-0.04012487184156195,0.8923828729487561,564.0690217695985,0.1139599058020087,0.694015167128539
ENSG00000175984,DENND2C,163259,-0.05114756239175381,0.8923828729487561,85.15329709108326,0.18135253228986692,0.6940379763384625
ENSG00000180211,RPL23P6,646949,0.044216048657716,0.8923828729487561,15.887991275380044,0.23015349067266216,0.6946193918461835
ENSG00000185641,NA,NA,0.05290953269451249,0.8923828729487561,1134.1587762717309,0.17363752017847184,0.693914909587981
