gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000232938,134.16988539764495,-0.38636900190104595,0.18840813094339678,0.010213439085769386,0.06492981447855774
ENSG00000255857,9.502065125462225,-0.7776153883656729,0.6648538669244063,0.01021458987479673,0.06492981447855774
ENSG00000204789,35.27212151622242,-0.5495582747722718,0.3325014113966249,0.010226342991754915,0.06498209323435707
ENSG00000124615,517.2506288686562,0.3801568801576465,0.18432266614982135,0.010229901088104877,0.06498227959208393
ENSG00000174840,456.1581562554377,0.25432579266216154,0.10901834583451749,0.010282991894557203,0.06529699853043823
ENSG00000134698,658.4443697120383,0.2531365803099839,0.10845756122323108,0.010289593341108544,0.0653163948212733
ENSG00000103248,286.0381477810006,-0.3468219602452795,0.16271106426066806,0.010308302290591239,0.06541260740221835
ENSG00000196177,572.8249825211387,0.31488291352896863,0.14273654569165875,0.01034197760946605,0.065603691931904
ENSG00000267023,725.5680535785698,-0.42720106383495365,0.22074608523746034,0.010348668217035933,0.06562352796718894
ENSG00000099956,869.3224970085377,-0.23868766765326305,0.10127186125138936,0.01037195756493313,0.06574857093226974
ENSG00000244171,88.53623890342972,-0.38973694445055806,0.19151932839463437,0.010379701632780753,0.0657750191216991
ENSG00000185803,425.905570796674,0.34832930385250827,0.1634914751516528,0.010407677440393176,0.06590693949960122
ENSG00000269772,23.432048018851873,0.5750814888348368,0.36214624550986096,0.010404906698229494,0.06590693949960122
ENSG00000099260,122.97217811375356,-0.6257695153803563,0.4400852080051804,0.010427584035042391,0.06599595556733964
ENSG00000123572,108.02732235178533,0.7523462585440636,0.9608408705769225,0.010428902020144359,0.06599595556733964
ENSG00000182195,662.389600296077,-0.23346805954387267,0.09874699520973063,0.010433688152005965,0.06600356142878387
ENSG00000129315,676.6031262278556,0.20108175263498185,0.08317250882690592,0.010462088084983567,0.06612290256702488
ENSG00000176387,16.94082105062849,-0.2878421987336647,0.5300646840804312,0.010461109103754413,0.06612290256702488
ENSG00000265148,7.515064603965582,-0.8263717299763018,0.8832736781268452,0.010463325445577546,0.06612290256702488
ENSG00000120832,231.66069141831576,0.37699386702360543,0.18358515844761686,0.010503576486575506,0.0663373337178593
ENSG00000214575,322.6432319824991,-0.5421884873425997,0.3320971893002703,0.0105044618583371,0.0663373337178593
ENSG00000179837,1555.716500691761,-0.20612734766696725,0.08571904935834501,0.010514317391893489,0.06637681000058916
ENSG00000006118,433.9344939835815,-0.39372537726640877,0.1957238360933388,0.010530984867348294,0.06644730579290266
ENSG00000153989,1104.9866041150674,0.2989389138189378,0.13383293748662173,0.010532700820498663,0.06644730579290266
ENSG00000023902,704.7416131362968,0.3437277051401561,0.16118650843616428,0.010582712314805577,0.0666939402179516
ENSG00000112787,505.9261304295446,0.27108575445657546,0.11841440182225499,0.01057743813850997,0.0666939402179516
ENSG00000132475,3446.1012039344932,-0.16984299447602072,0.06934088376055368,0.010589903947721448,0.0666939402179516
ENSG00000154978,1936.059251174731,0.28997773419959977,0.1287071742871441,0.01058449387163608,0.0666939402179516
ENSG00000197930,2615.2683332453817,0.28699782836456306,0.12714879250759928,0.010587284497637132,0.0666939402179516
ENSG00000216829,327.34982064224795,-0.3027257641526936,0.13652491922924997,0.010606647612819695,0.06677655240686313
ENSG00000134109,1179.7782017734899,0.30568112741937375,0.1379300984573539,0.010628917547989924,0.06689388812243147
ENSG00000204536,302.2615266682661,-0.2677814441805185,0.11687980432427034,0.010633115205058554,0.06689744328703562
ENSG00000086061,3662.5880157393103,-0.2571790157145293,0.1111554631693124,0.010657295661645168,0.06702667336379638
ENSG00000255090,86.63344998699736,-0.5826455274406306,0.3857421502133688,0.01067394595135957,0.06710847207042898
ENSG00000147889,798.5817522566172,-0.28741010541304973,0.12792080903288527,0.010682852741622539,0.06714154717985633
ENSG00000144642,1399.5889158903794,0.24321492015392498,0.10400305025721336,0.010715654039742152,0.06732472505692655
ENSG00000126790,439.6742613285253,0.28358116781153975,0.12553386426028476,0.010723665941329527,0.06735208332523303
ENSG00000261655,5.954243533442651,-0.8194941687407781,1.5940847858965193,0.010735702657963059,0.06740469295819629
ENSG00000059758,817.129182000991,-0.26910601984091137,0.1177208225795308,0.010773828416407146,0.06762101236814506
ENSG00000226608,1926.1186637633177,-0.4771142651045035,0.26708133002074186,0.010804078794808512,0.06776468358528569
ENSG00000272593,9.138158454900834,0.7515896643895382,0.7034070194869049,0.010803012513524439,0.06776468358528569
ENSG00000108641,173.5889343100001,-0.421031163165847,0.2174992918421176,0.010814115015436322,0.06778145949940771
ENSG00000184271,280.1599783419038,-0.2817936807835118,0.12488293899043468,0.010811447141575989,0.06778145949940771
ENSG00000144857,1424.909471580866,0.5322639126885644,0.32262273068976505,0.010827169061237325,0.06782533458241805
ENSG00000164989,77.30853669410186,-0.47139773044669153,0.26249442587972044,0.010828481328933427,0.06782533458241805
ENSG00000182685,29.80092999528511,0.6014378251219251,0.4121423078791215,0.010863968754028591,0.06802447623442248
ENSG00000152284,440.52159730177976,-0.30572699403147974,0.13902904044990513,0.010868064166823562,0.06802698899797957
ENSG00000140464,1448.6947250241815,0.2476336003133278,0.10648982624673092,0.010898669103686098,0.068195375991974
ENSG00000117569,283.6351518924016,-0.30270552952471863,0.1371758981847431,0.010946382062265855,0.06844741109562842
ENSG00000187955,6465.210959648125,-0.5873355429406795,0.3990956939989649,0.010943884316293617,0.06844741109562842
ENSG00000138709,240.24038079214858,0.282723112945422,0.12541794952354365,0.010983961326192115,0.06865907936925587
ENSG00000108733,212.96082548876237,-0.2973819908103167,0.13433047787883978,0.010999305159613752,0.06871269307161856
ENSG00000139428,100.9029445368109,-0.42829845751857315,0.22494162923877933,0.011000001041277845,0.06871269307161856
ENSG00000165023,11.685332752384268,-0.7412731806867013,0.8809067197389513,0.01103548342576708,0.06890114455289686
ENSG00000204802,32.73689117732018,-0.5478229339774119,0.3440305774387115,0.011037652806464609,0.06890114455289686
ENSG00000146950,64.84759198565344,0.7301195721980077,0.7946188435205731,0.011102224560840647,0.06928074052452746
ENSG00000131508,1156.8024736624914,0.2604965596915484,0.11408612186508116,0.011130208941862394,0.06939524447182294
ENSG00000132581,748.390395772611,0.22137888211090775,0.09365265052648364,0.011131879020894105,0.06939524447182294
ENSG00000187801,23.16220907045599,-0.6426930972210804,0.46712719911774575,0.011128759894413875,0.06939524447182294
ENSG00000169379,202.8126170801537,0.2927235119775505,0.13178509650912695,0.011147079896820185,0.06946648944160531
ENSG00000124788,1392.2093576517573,-0.3404005320488127,0.16123270358700675,0.011161623987123918,0.06953359462885216
ENSG00000117859,1581.22244319863,0.3592818769469455,0.1734437642162885,0.011192321547709185,0.06970125170817201
ENSG00000197894,8149.0880174230315,0.2585648660532502,0.11383290435518487,0.011203196383578647,0.06974538925071021
ENSG00000214967,1057.6218176350178,0.2677748103842864,0.11784399560539643,0.011208038916755253,0.0697519556106955
ENSG00000131069,668.8119673933543,0.23897049659307662,0.10269121974256144,0.011245494309448373,0.0699141720825428
ENSG00000163249,363.7038190143822,0.2583432174737557,0.11274865403661646,0.011238273245692246,0.0699141720825428
ENSG00000166348,221.81831285227676,-0.4044352522658748,0.2075868337892027,0.011243367631318358,0.0699141720825428
ENSG00000149761,236.88447963591463,0.34403410631510567,0.16325092963941648,0.011254181889260478,0.06994456952100293
ENSG00000132688,733.3147274617625,-0.5539171491194567,0.35599124216935246,0.01126812284222612,0.06998019016602887
ENSG00000141699,1085.643799165135,0.26211885111163225,0.11490606105032118,0.011274428391260935,0.06998019016602887
ENSG00000159445,250.73065532264468,-0.3493094589878998,0.16743110080929804,0.011271965142066144,0.06998019016602887
ENSG00000187534,482.637501044077,0.31971105203781436,0.14781237070560202,0.011275113995254285,0.06998019016602887
ENSG00000158423,12.217558489822885,-0.6938429862629507,0.5787980788077884,0.011288690520292905,0.0700216973311016
ENSG00000160271,619.7151457475408,-0.34885816011222337,0.16519396855983895,0.011293208855464119,0.0700216973311016
ENSG00000163931,5047.522592937063,-0.48698185092146623,0.28092617445088025,0.011290263251478066,0.0700216973311016
ENSG00000066422,447.43275915552147,-0.27043468184388064,0.12001724064025927,0.011317671381092888,0.0701469722214257
ENSG00000101871,2690.153979186948,-0.3614497373718068,0.1764879002477786,0.011321031845890697,0.0701469722214257
ENSG00000183696,109.43875909466344,-0.6436758356516907,0.4975118481618252,0.01132520249969833,0.07014921090882771
ENSG00000108352,55.40261814019848,-0.483718901572859,0.2739063029124811,0.011331774073713557,0.0701663145821907
ENSG00000110047,2038.8552599435345,0.3304868428063363,0.15482235130553254,0.011337503519017729,0.07017819405133159
ENSG00000145623,6435.265395287839,0.3793733060495261,0.1884022491893497,0.011358079247771559,0.07028193190447353
ENSG00000183580,662.8095124994057,0.42012499102446943,0.21982129669810146,0.01137794095285612,0.07038118328748588
ENSG00000026297,95.6785022756186,-0.3568993235061097,0.1727649711516705,0.011396422573850429,0.07047183401526382
ENSG00000076928,1204.2991415349702,0.3059464225324857,0.1400313557087804,0.01141859543946691,0.0705852416978124
ENSG00000189144,51.68937668620714,-0.4454790599807069,0.24137794394361306,0.011423049722055644,0.07058908074887742
ENSG00000233859,149.33407788260809,0.3896909291449453,0.19641092474988414,0.011445425512828018,0.07068202876583508
ENSG00000254087,130.02566579424018,0.4793351873646699,0.27233449552593125,0.011445767568814564,0.07068202876583508
ENSG00000170142,1522.4555140748832,-0.216324601359725,0.09174687389804057,0.0114709646496527,0.07081388334674973
ENSG00000214826,66.4884574820991,-0.4674495592497944,0.26126072119681854,0.011489232095372292,0.07090288506577773
ENSG00000078725,30.251956382124487,-0.6523305151587209,0.5047392533483668,0.011527235487012994,0.07111358173981383
ENSG00000006283,62.95989486375401,-0.7090753143454709,0.8253457629773051,0.011564406110545628,0.07131900151563889
ENSG00000132002,1547.6910338414702,-0.2649646087212815,0.11708151522893002,0.01157896438529084,0.0713848775209678
ENSG00000171105,672.0709240428208,0.4237501401820156,0.22389197066486544,0.01158485447010081,0.0713972875056581
ENSG00000197566,92.21392434693234,-0.38883963338284266,0.19707916486353683,0.011590617479290053,0.07140890628341463
ENSG00000159363,316.03606503391745,0.34900723630914554,0.1676472265798655,0.011607258294439388,0.07148751220471616
ENSG00000214940,997.6692528387092,0.27191652205319305,0.12059478645453801,0.011622200169240718,0.07153168987853202
ENSG00000253302,8.416373050794947,-0.7426072607725778,0.8219567673020248,0.011620422142124522,0.07153168987853202
ENSG00000006638,65.75282563561434,-0.47427024988572936,0.27152554404885143,0.01163412665103453,0.07156594440807071
ENSG00000134058,477.9581505015844,0.29645396255474016,0.13493458161025773,0.011635538287144377,0.07156594440807071
ENSG00000058799,459.62826547547775,0.32868268039756604,0.15467395601009423,0.011649826561075405,0.07158210080820941
ENSG00000108270,727.0698201387768,0.22523775562176174,0.0962941020354693,0.01164285150585679,0.07158210080820941
ENSG00000183763,28.706628742592173,-0.5291052237645918,0.32767780108115113,0.011647156724242819,0.07158210080820941
ENSG00000118194,4.62942715950312,0.12314921710109149,0.3017055625387021,0.011656441650456343,0.0715988569023194
ENSG00000077549,5084.025883278993,0.23996895453932776,0.1035725441878084,0.011665862865555876,0.07163283250057068
ENSG00000127666,258.587686073714,0.2993561323845526,0.13683548413555194,0.01168719814978705,0.07173991797610951
ENSG00000162636,704.2609082480394,-0.35708203653586656,0.17414050800259664,0.011708179914219758,0.071844762785857
ENSG00000171680,145.08833560506218,-0.5296825408562389,0.3302140675230826,0.011729351657071833,0.07195070311957956
ENSG00000272970,6.684837460741836,-0.7849479950677939,1.0336507614425123,0.011736407018607401,0.07197000840747762
ENSG00000116133,4828.637072362677,0.5922325447772618,0.38596322657082965,0.011791845472782144,0.07228589693118614
ENSG00000128581,379.36442328801576,-0.23070336191024415,0.0993895334321477,0.011801389549009117,0.0723203289667231
ENSG00000154429,125.99705807096544,-0.34842776991723884,0.16837542401802555,0.011824112151302881,0.07242075656087835
ENSG00000262758,143.5259952439208,0.33174370399773734,0.15754791238999719,0.01182564295294929,0.07242075656087835
ENSG00000069998,446.50049301776295,0.4799691606445458,0.27669344191479933,0.011854785154598032,0.07254364296819651
ENSG00000072864,255.71931483660904,0.27755212953526437,0.12447138259173302,0.011854100899985115,0.07254364296819651
ENSG00000117899,1517.2423721064788,0.21356745649610276,0.09082769145195987,0.01186934543921673,0.07254364296819651
ENSG00000140416,4014.5461845034315,0.44056538316205474,0.2395676872879231,0.011864854228783289,0.07254364296819651
ENSG00000149177,287.3716437864238,0.38687377587171806,0.19568604737048412,0.011863872799989133,0.07254364296819651
ENSG00000182179,761.492675770811,-0.3572123115453691,0.17491232956074695,0.0118673477669223,0.07254364296819651
ENSG00000163359,84775.18777841229,-0.291263542062634,0.1326568193806161,0.011888501702519334,0.07263661541204165
ENSG00000075945,820.4351035837178,-0.274444952993055,0.12309275736937257,0.011953484253470419,0.07299407590663932
ENSG00000111275,1564.3748923305272,0.2819283945191744,0.12707278854242765,0.011954935266599197,0.07299407590663932
ENSG00000137727,1121.2883770333283,-0.35402703683989684,0.17295703971588103,0.01197202018694517,0.07307416365349528
ENSG00000253816,77.6634931500601,-0.48073342148234854,0.27701482968983504,0.012011579199356017,0.07329132901131248
ENSG00000158062,174.04432921869378,-0.35134512247257454,0.17125371858660363,0.012017124778115097,0.07330087869790974
ENSG00000120896,3047.8949374700937,0.35628151229497707,0.17430925222503604,0.012032700939797254,0.07334869975067167
ENSG00000184584,1254.3802686780996,0.4351860694726153,0.23595108102902235,0.012032930868682004,0.07334869975067167
ENSG00000267533,4.42442580530427,-0.29209353883355177,0.5373747055001858,0.012038048083654251,0.07335561067521279
ENSG00000100401,1984.388926236744,0.31094366248940053,0.14447995077439887,0.012051948011463767,0.07341601807181783
ENSG00000164889,1512.0370084335427,0.236709730485693,0.10172594523642284,0.012074041702219339,0.07352628238967232
ENSG00000215860,14.641032053218844,-0.6421660509187861,0.5034487695701121,0.012083333740969584,0.07355854242643137
ENSG00000078140,982.4163309000965,0.28223073023221035,0.12767284245560281,0.012137131370029934,0.07386162398516234
ENSG00000175550,1290.7213651905988,-0.23106592726761227,0.10004086191719742,0.012154813687486402,0.07394479486457288
ENSG00000057663,564.809984634493,0.24008234109581772,0.104736478857662,0.012177293985385968,0.0740570900729467
ENSG00000110955,6505.0515579179955,0.16270839095195538,0.06746529744497486,0.01221392016716111,0.07423080524035375
ENSG00000217648,16.40449933721951,-0.5978192816393697,0.42366499411632685,0.012212049414187439,0.07423080524035375
ENSG00000196655,405.4847101965669,0.2396688324285661,0.1045538267794532,0.012223447767464358,0.0742642001444593
ENSG00000164440,196.93488338409804,-0.5433472831811528,0.35637438698449914,0.0122314145510062,0.07428809332347598
ENSG00000164638,77.12967916013004,-0.5635473966446632,0.38468684623092847,0.012236110406055059,0.07429211115314999
ENSG00000066279,118.78568197104184,-0.4610426776078182,0.2621286366150689,0.0122659338994614,0.07442410964038935
ENSG00000165156,1118.4760085064145,-0.26872568817812803,0.12041350688651511,0.012265501279744365,0.07442410964038935
ENSG00000254510,7.4932989080268175,0.4211513869959681,0.959979434085698,0.012311456515682329,0.07467571532815878
ENSG00000072682,3701.4796303875914,-0.3037475673280969,0.141151289385518,0.012336946821336023,0.07478106508061319
ENSG00000080546,604.0970325038581,-0.2214123494906685,0.09542912336554574,0.012334372703828268,0.07478106508061319
ENSG00000247572,82.35499289177976,-0.46706481524563853,0.26886586803504375,0.012347395246116577,0.07481977079869587
ENSG00000168758,780.76134363385,0.3689696306721619,0.18448863578303676,0.012352212912169827,0.07482434236105505
ENSG00000118197,231.46364401821424,0.2682042435444834,0.12016130612665517,0.012405697359296159,0.0751236162023804
ENSG00000113645,132.49304061015215,0.6231731828708397,0.49345986126748187,0.012458424168615083,0.07541810685898973
ENSG00000145022,504.9604769926616,0.3171550171465634,0.14955620320976307,0.012463490509313132,0.07542398216529785
ENSG00000136261,340.55303215787086,-0.41814560885414503,0.2242026780580637,0.012485888782308155,0.07553470496918681
ENSG00000129521,73.02379716570475,-0.66827771873538655,0.8068246848903493,0.012497456082956396,0.07557985345406963
ENSG00000152556,1371.0519388275557,-0.21616575499230492,0.09320262435809876,0.01250191095539192,0.07558197315940321
ENSG00000115760,3117.935946731496,0.23589116535734062,0.10439250798032915,0.012506107612725768,0.07558253091182968
ENSG00000167699,638.36221994464,-0.22366110074462286,0.09688366326384837,0.012542731522466955,0.07577900294823786
ENSG00000102119,875.7826207620088,0.200820388182787,0.0854531948004169,0.012563415084499307,0.07587907142704321
ENSG00000205464,102.66577304865713,-0.36514508849763844,0.1826408054818232,0.012578283513439393,0.07594396422950375
ENSG00000228109,23.987244913489747,-0.5512678711019771,0.3661602971909785,0.01261458638057083,0.07613818688895832
ENSG00000152042,962.0217661079071,-0.2597113238011841,0.11588145018791383,0.012623165803575663,0.07616500598717098
ENSG00000102879,8.225368279957536,-0.7284050136487452,0.8064413612212061,0.012629928176139345,0.07618084748234721
ENSG00000257093,434.365825657619,-0.31936194462405304,0.15172458069086062,0.012641468550036407,0.07620053792108689
ENSG00000272695,207.6498455766647,0.5410378536600811,0.35536278597691373,0.012639102155579783,0.07620053792108689
ENSG00000105290,87.40406405666555,-0.4538424990479398,0.25610502211889363,0.01265926534908685,0.07628284404562642
ENSG00000119408,2463.679624241462,-0.4121658361218135,0.22049345832362188,0.012715997079280353,0.07659963566076143
ENSG00000144810,3433.6168279464937,0.6069339570374277,0.46233205985160974,0.012750693073900204,0.07678352287634801
ENSG00000204291,1378.389331382983,-0.5809123466734932,0.4271263587144303,0.012755157194139659,0.07678529576007904
ENSG00000117519,6444.55888378838,0.34748447893222695,0.17035896282252122,0.012776404431199217,0.07683784702826048
ENSG00000130377,4.721694534279924,-0.272859942727512,0.4953950753058127,0.01276897260377968,0.07683784702826048
ENSG00000231312,296.73909750593043,0.40133837140766904,0.21102515426039253,0.012774691722931723,0.07683784702826048
ENSG00000138942,1068.7977261525766,0.24212344087684634,0.10650111633788563,0.012813620559995747,0.0770365075456486
ENSG00000165516,1330.2251977549136,0.30573310322054553,0.1431868956354539,0.012830012176106425,0.07710988062108348
ENSG00000076242,549.0257964065466,-0.2878249367869626,0.13272189893458705,0.012918735727145974,0.07761778741122125
ENSG00000240344,416.46504844139923,-0.2781832822885485,0.12713333019177547,0.012925134862812463,0.07763090622918836
ENSG00000169258,75.1028847608437,-0.379600282544581,0.19463546833578094,0.012975180471936383,0.07790608033606407
ENSG00000138182,166.73891757617358,-0.32771990227531483,0.15820097631183713,0.013001332633267207,0.0780376598571107
ENSG00000127328,40.82843597269641,0.48420192132312206,0.2898337031965195,0.013040831034326475,0.0782492354177654
ENSG00000055130,1288.1025125197687,0.25066677862918973,0.11152811407456556,0.013053451580733776,0.07826855612523637
ENSG00000162598,4.845024658395344,0.39277080066673487,0.8543837058965067,0.013060315618504488,0.07826855612523637
ENSG00000197375,118.80615337599431,-0.33867975334539685,0.1656553077591837,0.013061052021333225,0.07826855612523637
ENSG00000255651,9.968899610848737,-0.6797980378663666,0.6546036808927848,0.013060026497819554,0.07826855612523637
ENSG00000103187,2197.13166211181,0.30696865433224346,0.144386738522914,0.013084627460538177,0.07836234334285641
ENSG00000108639,365.694319323404,0.49978104623943487,0.30974249992846614,0.013085213455296415,0.07836234334285641
ENSG00000143498,85.85510576908747,-0.4092750674239312,0.21840585394290796,0.01310783599976923,0.07844679880914864
ENSG00000177125,403.8007835246195,0.25567368929588724,0.11450367962969968,0.013107688422746695,0.07844679880914864
ENSG00000047932,1414.695559373834,-0.17049865095279165,0.07184543602702073,0.013149695951098203,0.07859363396689194
ENSG00000070193,115.6347678047669,-0.6475362191095759,0.7937984496143561,0.013153710555849088,0.07859363396689194
ENSG00000185800,617.2164157025016,0.2472224273877308,0.10975345994548127,0.013145187458693,0.07859363396689194
ENSG00000187792,99.90447830148415,-0.3760495348097265,0.19245754219077937,0.013147788409998641,0.07859363396689194
ENSG00000215447,153.9488098239293,-0.3807398868030582,0.19606673665936028,0.013153303958220309,0.07859363396689194
ENSG00000214184,5.143985610573414,-0.32124258587112714,0.6030244947495305,0.013176453914672343,0.07870398924381809
ENSG00000106603,414.34358826323955,-0.30920980854656693,0.1462903245796723,0.01318841177214717,0.07872434450051544
ENSG00000126261,1689.065755266853,0.26846609402758675,0.12170383574591778,0.013184947405197682,0.07872434450051544
ENSG00000103316,13.111634734190874,-0.6573600152972124,0.9988564271703231,0.01321478360479487,0.07881184663983605
ENSG00000154359,258.3788027801729,-0.32327434504937363,0.15579164041547178,0.013209568377819138,0.07881184663983605
ENSG00000157502,5.897576762145338,0.12473288278467075,0.3026580433798581,0.013215909987717281,0.07881184663983605
ENSG00000134909,413.5250557164135,-0.2745802203890744,0.1254174209642135,0.013233778256337064,0.07886732252118027
ENSG00000184162,57.69803064820228,0.41477035820485975,0.22384644555687266,0.013233271634750299,0.07886732252118027
ENSG00000124795,2743.4036311347695,0.24328073902753217,0.10811364996684929,0.013251255182322529,0.07894592823761545
ENSG00000198237,108.63567618347638,-0.4409251340907719,0.24752656315806704,0.013260150986292714,0.07894796671113972
ENSG00000272631,70.85467874753145,0.4786407743893241,0.2877336847843225,0.013260171655582688,0.07894796671113972
ENSG00000058600,489.43871415287254,0.23334187108553767,0.10257534267785573,0.013277591705071718,0.07899219673338194
ENSG00000110721,97.63744876382304,0.41468296674281646,0.22471179392612117,0.013280469241735024,0.07899219673338194
ENSG00000137404,129.00219510048493,-0.4222532782381145,0.2325753068154317,0.013274143938481578,0.07899219673338194
ENSG00000160741,590.850366702219,0.2714794119001303,0.1235931899568171,0.013286601430371452,0.0790031531612174
ENSG00000037749,833.327480118876,0.21716608928220077,0.09432457007166438,0.013295603084771197,0.0790185162117248
ENSG00000139233,199.95707789370337,0.3015278301574827,0.14146031676871246,0.013297767132236502,0.0790185162117248
ENSG00000134248,582.6152066998428,0.26870190020610096,0.12195814907182106,0.013319982222863071,0.07912499117226564
ENSG00000085982,1100.95709151911,-0.2580932176209542,0.11629221094853312,0.01334542224855811,0.07925054843830945
ENSG00000186088,159.23753173167057,0.4081161614982767,0.21909715507112448,0.01335973401900254,0.07930996194710889
ENSG00000174501,222.26413570140295,-0.4544261819521983,0.2628095371035677,0.013367798970730945,0.07933226491975841
ENSG00000123737,432.77489267924534,0.4042863607339397,0.21635364216758712,0.013446851180798705,0.07977569732422943
ENSG00000119397,257.9824471775757,-0.2712982774560596,0.12397844968568693,0.013465875389001382,0.07986283262108226
ENSG00000167323,1365.8735205641767,0.3332741193629185,0.16273704182032328,0.013490139240427624,0.07998097685527196
ENSG00000132768,163.31226951205196,0.30448089376200665,0.14361389030123836,0.013523389059540265,0.08015230432295913
ENSG00000167186,276.2002269464585,-0.2569093076156403,0.11581933311855881,0.013530231541370747,0.08016705721825686
ENSG00000092094,294.6857750030333,-0.24935807366285562,0.11161208767127552,0.01355808814122132,0.08030626990047945
ENSG00000129680,827.5004874555407,0.28051288174126154,0.12936466956407694,0.013564880389175485,0.08032066635584133
ENSG00000267427,860.6195096990376,0.2955554964435828,0.13845505392424876,0.013590653623285076,0.08044740805940041
ENSG00000174807,12934.010954824997,-0.48313236516495545,0.2940983970044246,0.013595663025722462,0.08045120007026965
ENSG00000143612,2588.1264070282136,0.18976602059959588,0.08111878966044342,0.013647968353126696,0.08073476942590045
ENSG00000058056,430.9139825617616,0.31162102249542156,0.14889327929596646,0.01367472906719359,0.08086709562375399
ENSG00000070214,3523.273443150936,0.27640097782391143,0.12714629229425162,0.01368670660537833,0.0809119429014581
ENSG00000145358,36.66335411758966,-0.5495077142303079,0.3880797438354733,0.01369313870171314,0.08092398882928352
ENSG00000197885,223.1005443833419,-0.26939277451444016,0.12333640891605917,0.013735961534325035,0.08112499411629107
ENSG00000198721,460.3637062898728,-0.26734624374581767,0.12204832941334406,0.013731894471783508,0.08112499411629107
ENSG00000100461,908.6996997190427,-0.21986192204407146,0.09607368897523748,0.013749788560773961,0.08115806265890764
ENSG00000187118,144.00733099195855,0.3476490397008332,0.17347141849077222,0.01375918933592776,0.08115806265890764
ENSG00000197372,66.88593688245199,-0.439807522280855,0.2507334978725337,0.013753680372885614,0.08115806265890764
ENSG00000272282,9.048967999756549,-0.6858157578571401,0.7335318937839771,0.013758784636378817,0.08115806265890764
ENSG00000100523,680.3355009762465,-0.24296609533788807,0.10857271869932701,0.013787188755522978,0.08127115266739937
ENSG00000257894,5.910478345979942,0.1881229705697593,0.3602813159551851,0.013785976406309712,0.08127115266739937
ENSG00000119938,3614.172409590248,-0.34338292749221866,0.1711898496332277,0.013822812387000423,0.0814550688341161
ENSG00000231995,40.218526410418036,-0.5194294849189818,0.34134955693426233,0.013827376253037817,0.08145589689689424
ENSG00000163950,723.157428440203,0.20299749032254147,0.08792103885285467,0.01384000903951993,0.08150424255284922
ENSG00000197451,992.1493412538766,0.3092274711015358,0.14759755385162884,0.013851525780884208,0.08151992561680495
ENSG00000260578,73.11136583024067,-0.5672339710736801,0.42431893416941213,0.013847476112443975,0.08151992561680495
ENSG00000230587,6.545333263387953,0.6180220816876678,1.2760850568334559,0.013894029478133856,0.08174394659419647
ENSG00000144736,354.5938639365895,-0.28016469830997887,0.12991672146511102,0.013918324105099418,0.0818161123195897
ENSG00000164185,14.474069811706826,0.6418245143123261,0.6895852347569561,0.01391514871857787,0.0818161123195897
ENSG00000165775,793.6145162676295,0.24913973921019134,0.11200763039412122,0.01391962421380801,0.0818161123195897
ENSG00000111199,151.92252324256177,0.4156489137526838,0.22816890252945102,0.01394186877080514,0.08192071264019676
ENSG00000154222,691.5208992552375,0.2480492504948759,0.11152169062175972,0.013950589530649194,0.08192227613243097
ENSG00000177868,272.23660711450896,-0.3070653484675121,0.1468885016569712,0.01395103219936484,0.08192227613243097
ENSG00000144040,235.37243771488352,-0.3030517149951786,0.14417238205916127,0.013962435070202889,0.08194200090327916
ENSG00000147454,574.3212674377916,-0.2883932281608881,0.13490809760306466,0.013967740474362925,0.08194200090327916
ENSG00000196591,1287.1370210092805,-0.2603881446383929,0.11818675849856135,0.013967459556481775,0.08194200090327916
ENSG00000185070,1020.460852706817,-0.48462954667992403,0.30164143243144065,0.013973429606147699,0.08194926948955729
ENSG00000132846,247.70158974116998,-0.3848041937328748,0.20331683585085134,0.013995237005053134,0.08205103134290145
ENSG00000138185,1336.7266053678622,-0.30542187904362794,0.14591154276651927,0.014001194030789482,0.0820598307055978
ENSG00000162654,50.13903912378873,-0.5248395224615123,0.35062547185948495,0.014026258529052706,0.08218057614142717
ENSG00000162695,856.6284778819678,0.26800254627184433,0.12286382845072212,0.014033663021970379,0.08219780679058032
ENSG00000187735,2385.381807119773,-0.25023308982680703,0.11302752183435359,0.014061048972030367,0.08233202442605381
ENSG00000153208,80.19930245681572,-0.6217280953412704,0.6747169727716391,0.014078746373236781,0.08239251446469026
ENSG00000168491,9.645514444192935,-0.660090619258809,0.8777114332347606,0.014080328157500963,0.08239251446469026
ENSG00000109519,324.7881341657836,0.3682984201055083,0.1897038287490849,0.014112493589001051,0.0825545010932193
ENSG00000117410,652.6728513774156,0.30511689894195754,0.14563486391317765,0.014124872416181863,0.08260067499015211
ENSG00000140543,136.0766071812563,-0.4145651741037853,0.22839656499908095,0.01413506117039057,0.08263401633420392
ENSG00000215630,63.35165558149922,-0.47606763493233045,0.28946622341159906,0.014152709279071269,0.08271093029961835
ENSG00000093072,611.9831583773888,-0.35729974733324005,0.18230521213666767,0.014167701486789988,0.08277227883224544
ENSG00000253304,418.8225706590556,0.5325698288503841,0.3715142481873923,0.014207965108081007,0.08298118536800246
ENSG00000164008,114.6024009149274,-0.3117701366506355,0.1502740270564389,0.01424162643763495,0.08312505573662364
ENSG00000167393,198.93411466261273,-0.3037419133346998,0.1452034767217737,0.014239291044090973,0.08312505573662364
