"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00129918129342643,0.338613939168727,0.871,0.911,1,"0","Ogt"
0.00137637758846804,0.567954114186736,0.461,0.398,1,"0","Apbb2"
0.00149812557045047,0.31691604142437,0.734,0.701,1,"0","Apc2"
0.00168882103613112,0.62479980396997,0.641,0.629,1,"0","Rae1"
0.00176913204463856,0.520359959970654,0.574,0.564,1,"0","Cdkn1b"
0.0018994502847943,0.531855675993241,0.566,0.508,1,"0","Wnk2"
0.0019476287529472,0.349034213993685,0.723,0.714,1,"0","Klhl24"
0.00200926729254479,0.423876032104749,0.711,0.68,1,"0","Zfp462"
0.00208686203688176,0.714313298985863,0.352,0.28,1,"0","Ralgapa2"
0.00235625044191983,0.289034640493962,0.824,0.816,1,"0","Cnn3"
0.00249349067794633,0.34174192784336,0.852,0.853,1,"0","Rnf165"
0.00249934011098251,0.336809569991814,0.523,0.422,1,"0","Bcl11b"
0.00252416293250891,0.559733977227581,0.52,0.449,1,"0","Nuak1"
0.00265727406090224,0.556782692523076,0.516,0.517,1,"0","Chga"
0.00285696378068548,0.70342661710195,0.324,0.258,1,"0","Slco5a1"
0.00287175670200781,0.682691397783679,0.473,0.417,1,"0","Pgap1"
0.00290197647243672,0.541619777074163,0.488,0.445,1,"0","Rap2b"
0.0029369685049465,0.68096860038412,0.535,0.51,1,"0","Calcoco1"
0.00313363030739433,0.29824533283102,0.719,0.689,1,"0","H1f0"
0.00345240187235175,0.594849432372078,0.449,0.389,1,"0","Hist1h2bc"
0.00395446556895977,0.551729836819972,0.586,0.568,1,"0","Mex3b"
0.00406840581881478,0.546918438673765,0.523,0.478,1,"0","Gdap1l1"
0.00425194666596314,0.662977568843003,0.535,0.513,1,"0","Kcnk2"
0.00448554942730987,0.541239833024684,0.441,0.382,1,"0","Bend5"
0.00542075171178747,0.275646444741825,0.805,0.824,1,"0","Ubald2"
0.00548051723873723,0.551948563738865,0.535,0.53,1,"0","Zfp579"
0.00548646325909104,0.499918261214856,0.68,0.655,1,"0","Leng8"
0.00561140402254233,0.902151329983584,0.336,0.263,1,"0","Zfp811"
0.00573369711126055,0.353937980821348,0.77,0.79,1,"0","Spag9"
0.00583455763363147,0.489506082490189,0.598,0.565,1,"0","Ctnna2"
0.00585879796988647,0.332368853431664,0.691,0.669,1,"0","Srrm4"
0.00595925957526514,0.337223950349403,0.652,0.647,1,"0","Srsf4"
0.00630485684013577,0.600017839818605,0.594,0.616,1,"0","Sfswap"
0.00654136546912817,0.643047197127996,0.465,0.421,1,"0","Hist1h1c"
0.0066042119912035,0.475712778619042,0.68,0.646,1,"0","Tnrc6b"
0.0067739635438186,0.436408885036045,0.469,0.431,1,"0","Atxn7l3"
0.00679671492192822,0.409356235110991,0.477,0.4,1,"0","Jakmip1"
0.00687747528524186,0.614076484616239,0.367,0.309,1,"0","Ccdc177"
0.00691821185325171,0.822036348014859,0.336,0.281,1,"0","Nhsl1"
0.00700286756755285,1.06681518031967,0.152,0.25,1,"0","Plin2"
0.00701268776039537,0.428374664623146,0.453,0.401,1,"0","Gm14964"
0.00728062069514644,0.385717328972886,0.672,0.634,1,"0","Mycl"
0.00749143799609609,0.492842914617599,0.684,0.681,1,"0","Smarcd3"
0.00759353351994118,0.616197608328409,0.449,0.409,1,"0","Plcb1"
